anime_id,name,genre,type,episodes,members,genres_list
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1,27213,"['Action', ' Comedy', ' Historical', ' Parody', ' Sci-Fi']"
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12,61493,"['Drama', ' Josei', ' Romance']"
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,99128,"['Action', ' Adventure', ' Comedy', ' Demons', ' Fantasy', ' Magic', ' Romance', ' Shounen', ' Supernatural']"
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1,45547,"['Fantasy', ' Historical']"
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,258103,"['Action', ' Comedy', ' Shounen', ' Super Power']"
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,122895,"['Comedy', ' Demons', ' Fantasy', ' Historical', ' Shounen', ' Supernatural']"
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,334932,"['Adventure', ' Fantasy', ' Historical', ' Romance']"
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,282002,"['Action', ' Comedy', ' School', ' Shounen', ' Super Power']"
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,67032,"['Comedy', ' School', ' Shounen', ' Slice of Life']"
18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,71820,"['Comedy', ' Drama', ' Romance', ' School', ' Slice of Life', ' Supernatural']"
9890,Major: Message,"Comedy, Drama, Sports",OVA,1,12282,"['Comedy', ' Drama', ' Sports']"
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,27532,"['Action', ' Adventure', ' Martial Arts', ' Shounen', ' Super Power', ' Supernatural']"
9863,SKET Dance,"Comedy, School, Shounen",TV,77,101027,"['Comedy', ' School', ' Shounen']"
7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,246899,"['Comedy', ' Romance', ' Shounen']"
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,258914,"['Comedy', ' School', ' Shounen', ' Slice of Life']"
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1,189741,"['Drama', ' Psychological', ' Romance', ' Slice of Life']"
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1,59815,"['Fantasy', ' Slice of Life', ' Supernatural']"
3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26,28002,"['Comedy', ' Drama', ' Shounen', ' Sports']"
21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1,53590,"['Drama', ' Mystery', ' Psychological']"
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",Special,1,31856,"['Comedy', ' Romance', ' Slice of Life']"
43,Ghost in the Shell,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,223036,"['Action', ' Mecha', ' Police', ' Psychological', ' Sci-Fi', ' Seinen']"
9617,K-On! Movie,"Comedy, Music, Slice of Life",Movie,1,115252,"['Comedy', ' Music', ' Slice of Life']"
31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Special,1,22900,"['Action', ' School', ' Shounen', ' Sports']"
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1,13315,"['Action', ' Comedy', ' Drama', ' Magic', ' Super Power']"
1033,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1,58492,"['Action', ' Adventure', ' Drama', ' Fantasy', ' Historical', ' Romance']"
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Special,1,38147,"['Sci-Fi', ' Thriller']"
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,74941,"['Comedy', ' Drama', ' Mystery', ' Psychological', ' Supernatural']"
12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,65594,"['Action', ' Adventure', ' Demons', ' Drama', ' Fantasy', ' Horror', ' Military', ' Seinen', ' Supernatural']"
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,383914,"['Drama', ' Game', ' Mystery', ' Psychological', ' Thriller']"
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,600384,"['Action', ' Adventure', ' Comedy', ' Drama', ' Fantasy', ' Magic', ' Military', ' Shounen']"
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26,98996,"['Game', ' Psychological', ' Seinen', ' Thriller']"
138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8,57029,"['Action', ' Adventure', ' Shounen', ' Super Power']"
6675,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1,109392,"['Action', ' Cars', ' Sci-Fi', ' Sports']"
10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25,158561,"['Drama', ' Game', ' Josei', ' Slice of Life', ' Sports']"
32005,Detective Conan Movie 20: The Darkest Nightmare,"Action, Mystery, Police, Shounen",Movie,1,6229,"['Action', ' Mystery', ' Police', ' Shounen']"
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291,375662,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Martial Arts', ' Shounen', ' Super Power']"
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,106382,"['Action', ' Fantasy', ' Magic', ' Shounen', ' Supernatural']"
28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1,59652,"['Drama', ' Romance', ' School']"
585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1,94435,"['Adventure', ' Drama', ' Fantasy', ' Romance', ' Slice of Life']"
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,224947,"['Drama', ' Fantasy', ' Romance']"
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,461946,"['Action', ' Dementia', ' Drama', ' Mecha', ' Psychological', ' Sci-Fi']"
31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,18642,"['Action', ' Adventure', ' Comedy', ' Drama', ' Fantasy', ' Shounen']"
759,Tokyo Godfathers,"Comedy, Drama",Movie,1,89424,"['Comedy', ' Drama']"
6,Trigun,"Action, Comedy, Sci-Fi",TV,26,283069,"['Action', ' Comedy', ' Sci-Fi']"
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2,36353,"['Mystery', ' Supernatural']"
9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,14002,"['Action', ' Comedy', ' Historical', ' Parody', ' Samurai', ' Sci-Fi', ' Shounen']"
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,88164,"['Drama', ' Magic', ' Psychological', ' Thriller']"
11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,69253,"['Comedy', ' Drama', ' Romance', ' Shounen Ai']"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",TV,13,222994,"['Comedy', ' Drama', ' Romance', ' School']"
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1,35120,"['Comedy', ' Romance', ' School']"
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,39596,"['Fantasy', ' Sci-Fi', ' Shounen', ' Slice of Life']"
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,203233,"['Action', ' Seinen']"
2167,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,566690,"['Comedy', ' Drama', ' Romance', ' School', ' Slice of Life', ' Supernatural']"
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,142612,"['Comedy', ' Harem', ' Romance', ' Shounen', ' Supernatural']"
5681,Summer Wars,"Comedy, Sci-Fi",Movie,1,223359,"['Comedy', ' Sci-Fi']"
3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3,100412,"['Action', ' Comedy', ' Historical', ' Mystery', ' Seinen', ' Supernatural']"
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"Action, Mystery, Police, Shounen",Movie,1,20602,"['Action', ' Mystery', ' Police', ' Shounen']"
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26,55566,"['Game', ' Psychological', ' Seinen', ' Thriller']"
22507,Initial D Final Stage,"Cars, Seinen, Sports",TV,4,19702,"['Cars', ' Seinen', ' Sports']"
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12,56927,"['Adventure', ' Mystery', ' Romance', ' Sci-Fi']"
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,17247,"['Action', ' Adventure', ' Comedy', ' Drama', ' Fantasy', ' Shounen', ' Super Power']"
33255,Saiki Kusuo no Ψ-nan (TV),"Comedy, School, Shounen, Supernatural",TV,120,47092,"['Comedy', ' School', ' Shounen', ' Supernatural']"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,60637,"['Comedy', ' Drama', ' Fantasy', ' Magic', ' Romance', ' Shoujo']"
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1,40623,"['Comedy', ' Shounen', ' Sports']"
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,91796,"['Comedy', ' Demons', ' Fantasy', ' Romance', ' Shoujo', ' Supernatural']"
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25,134818,"['Comedy', ' Drama', ' Romance', ' Shoujo']"
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24,50778,"['Comedy', ' Drama', ' Shounen', ' Sports']"
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,103828,"['Drama', ' Mystery', ' Sci-Fi', ' Supernatural', ' Thriller']"
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,152331,"['Adventure', ' Comedy', ' Drama', ' Fantasy', ' Magic', ' Romance']"
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,70822,"['Comedy', ' Josei', ' Music', ' Romance', ' Slice of Life']"
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,24707,"['Action', ' Adventure', ' Comedy', ' Drama', ' Fantasy', ' Shounen', ' Super Power']"
31174,Osomatsu-san,"Comedy, Parody",TV,25,60988,"['Comedy', ' Parody']"
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13,60918,"['Comedy', ' Sci-Fi', ' Space']"
5365,Tsumiki no Ie,Drama,Movie,1,45189,['Drama']
3702,Detroit Metal City,"Comedy, Music",OVA,12,104893,"['Comedy', ' Music']"
3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6,99074,"['Sci-Fi', ' Slice of Life']"
7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1,66376,"['Sci-Fi', ' Slice of Life']"
7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,391628,"['Comedy', ' Romance', ' School', ' Shoujo']"
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13,23701,"['Adventure', ' Sci-Fi', ' Shounen']"
23283,Zankyou no Terror,"Psychological, Thriller",TV,11,342893,"['Psychological', ' Thriller']"
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25,440334,"['Action', ' Mystery', ' Sci-Fi', ' Super Power']"
235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,Unknown,114702,"['Adventure', ' Comedy', ' Mystery', ' Police', ' Shounen']"
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,25432,"['Adventure', ' Comedy', ' Mystery', ' Police', ' Shounen']"
18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75,81384,"['Comedy', ' School', ' Shounen', ' Sports']"
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,255076,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Magic', ' Shounen']"
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13,47716,"['Drama', ' Music', ' School']"
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,120089,"['Action', ' Adventure', ' Drama', ' Shounen', ' Supernatural']"
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,22079,"['Comedy', ' Drama', ' Romance', ' Slice of Life']"
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12,64230,"['Comedy', ' School', ' Seinen', ' Slice of Life']"
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,129112,"['Action', ' Comedy', ' Martial Arts', ' School', ' Shounen']"
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,5001,"['Adventure', ' Drama', ' Mecha', ' Sci-Fi', ' Shounen']"
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12,292622,"['Comedy', ' Romance', ' School']"
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,41584,"['Action', ' Cars', ' Drama', ' Seinen', ' Sports']"
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,87617,"['Comedy', ' Drama', ' Romance', ' Shounen Ai']"
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1,75359,"['Drama', ' Historical', ' Romance']"
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,54211,"['Action', ' Historical', ' Military', ' Seinen']"
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,108053,"['Comedy', ' Josei', ' Slice of Life']"
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,317513,"['Action', ' Adventure', ' Fantasy', ' Magic', ' Shounen']"
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,120351,"['Action', ' Drama', ' Mecha', ' Military', ' Sci-Fi', ' Space']"
30015,ReLIFE,"Romance, School, Slice of Life",TV,13,202249,"['Romance', ' School', ' Slice of Life']"
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,40355,"['Action', ' Adventure', ' Martial Arts', ' Shounen', ' Super Power', ' Supernatural']"
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,106888,"['Action', ' Adventure', ' Fantasy', ' Historical']"
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,216674,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Romance', ' Shoujo']"
1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,23130,"['Adventure', ' Comedy', ' Mystery', ' Police', ' Shounen']"
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,115295,"['Action', ' Mystery', ' Supernatural']"
26213,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",Special,1,36091,"['Comedy', ' School', ' Slice of Life']"
1974,Glass no Kamen (2005),"Drama, Shoujo",TV,51,17038,"['Drama', ' Shoujo']"
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24,232113,"['Drama', ' Historical', ' Mystery', ' Romance']"
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,1,20157,"['Comedy', ' Drama', ' Shounen', ' Sports']"
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,68128,"['Action', ' Cars', ' Drama', ' Seinen', ' Sports']"
18679,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,508118,"['Action', ' Comedy', ' School', ' Super Power']"
2034,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,235003,"['Comedy', ' Romance', ' Shoujo']"
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,117565,"['Dementia', ' Drama', ' Horror', ' Psychological']"
721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,73218,"['Comedy', ' Fantasy', ' Magic', ' Romance']"
12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1,89749,"['Sci-Fi', ' Seinen']"
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,40420,"['Action', ' Adventure', ' Drama', ' Fantasy', ' Magic', ' Mystery', ' Romance', ' Shounen', ' Supernatural']"
2402,Ashita no Joe,"Drama, Sports",TV,79,15442,"['Drama', ' Sports']"
6702,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,584590,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Magic', ' Shounen']"
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,55247,"['Mecha', ' Military', ' Mystery', ' Police', ' Sci-Fi', ' Seinen']"
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,73480,"['Action', ' Adventure', ' Fantasy', ' Magic', ' Shounen']"
440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,77464,"['Drama', ' Fantasy', ' Psychological', ' Shoujo']"
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",Movie,1,72933,"['Action', ' Comedy', ' Mecha']"
1506,Detective Conan Movie 10: Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,21789,"['Adventure', ' Comedy', ' Mystery', ' Police', ' Shounen']"
2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,194561,"['Action', ' Mecha', ' Sci-Fi']"
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,171086,"['Action', ' Comedy', ' School']"
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,11808,"['Action', ' Drama', ' Military', ' Sci-Fi', ' Space']"
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,108720,"['Action', ' Drama', ' Mystery', ' Supernatural', ' Thriller']"
3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,86972,"['Action', ' Drama', ' Mecha', ' Military', ' Sci-Fi', ' Space']"
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,260062,"['Comedy', ' Mystery', ' Supernatural']"
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,111009,"['Comedy', ' Mystery', ' Supernatural']"
24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,312654,"['Action', ' Comedy', ' School', ' Shounen']"
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,9500,"['Fantasy', ' Sci-Fi', ' Shounen', ' Slice of Life']"
27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,36251,"['Romance', ' School', ' Shounen', ' Sports']"
1482,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103,334399,"['Action', ' Adventure', ' Comedy', ' Shounen']"
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,24,8621,"['Action', ' Military', ' Sci-Fi', ' Space']"
25313,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,13764,"['Action', ' Comedy', ' Historical', ' Parody', ' Samurai', ' Sci-Fi', ' Shounen']"
1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",Movie,1,32732,"['Adventure', ' Comedy', ' Shounen']"
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,21210,"['Action', ' Drama', ' Mecha', ' Sci-Fi', ' Space']"
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",TV,13,22190,"['Comedy', ' Sports']"
1914,Saiunkoku Monogatari 2nd Season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,23160,"['Adventure', ' Comedy', ' Drama', ' Fantasy', ' Historical', ' Romance']"
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,23045,"['Comedy', ' Drama', ' Romance', ' Shounen Ai']"
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,1,95241,"['Drama', ' Slice of Life', ' Supernatural']"
2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,76860,"['Adventure', ' Comedy', ' Drama', ' Mystery', ' Sci-Fi']"
